"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
4184,national,"134",Madagascar,Madagascar,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4185,national,"135",Maldives,Maldives,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4186,national,"136",Mexico,Mexico,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4187,national,"137",Marshall Islands,Marshall Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4188,national,"138","Macedonia, The Former Yugoslav Republic Of","Macedonia, The Former Yugoslav Republic Of",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4189,national,"139",Mali,Mali,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4190,national,"140",Malta,Malta,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4191,national,"141",Myanmar,Myanmar,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4192,national,"142",Mongolia,Mongolia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4193,national,"143",Northern Mariana Islands,Northern Mariana Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4194,national,"144",Mozambique,Mozambique,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4195,national,"145",Mauritania,Mauritania,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4196,national,"146",Montserrat,Montserrat,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4197,national,"147",Martinique,Martinique,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4198,national,"148",Mauritius,Mauritius,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4199,national,"149",Malawi,Malawi,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4200,national,"150",Malaysia,Malaysia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4201,national,"151",Mayotte,Mayotte,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4202,national,"152",Namibia,Namibia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4203,national,"153",New Caledonia,New Caledonia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4204,national,"154",Niger,Niger,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4205,national,"155",Norfolk Island,Norfolk Island,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4206,national,"156",Nigeria,Nigeria,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4207,national,"157",Nicaragua,Nicaragua,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4208,national,"158",Niue,Niue,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4209,national,"159",Netherlands,Netherlands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4210,national,"160",Norway,Norway,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4211,national,"161",Nepal,Nepal,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4212,national,"162",Nauru,Nauru,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4213,national,"163",New zealand,New zealand,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4214,national,"164",Oman,Oman,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4215,national,"165",Pakistan,Pakistan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4216,national,"166",Panama,Panama,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4217,national,"167",Pitcairn,Pitcairn,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4218,national,"168",Peru,Peru,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4219,national,"169",Philippines,Philippines,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4220,national,"170",Palestinian Territory,Palestinian Territory,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4221,national,"171",Palau,Palau,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4222,national,"172",Papua New Guinea,Papua New Guinea,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4223,national,"173",Poland,Poland,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4224,national,"174",Puerto Rico,Puerto Rico,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4225,national,"175","Korea, Democratic Peoples Republic Of","Korea, Democratic Peoples Republic Of",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4226,national,"176",Portugal,Portugal,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4227,national,"177",Paraguay,Paraguay,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4228,national,"178",French Polynesia,French Polynesia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4229,national,"179",Qatar,Qatar,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4230,national,"180",Reunion,Reunion,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4231,national,"181",Romania,Romania,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4232,national,"182",Russian Federation,Russian Federation,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4233,national,"183",Rwanda,Rwanda,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4234,national,"184",Saudi Arabia,Saudi Arabia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4235,national,"185",Sudan,Sudan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4236,national,"186",Senegal,Senegal,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4237,national,"187",Singapore,Singapore,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4238,national,"188",South Georgia And The South Sandwich Islands,South Georgia And The South Sandwich Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4239,national,"189",Saint Helena,Saint Helena,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4240,national,"190",Svalbard And Jan Mayen,Svalbard And Jan Mayen,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4241,national,"191",Solomon Islands,Solomon Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4242,national,"192",Sierra Leone,Sierra Leone,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4243,national,"193",El Salvador,El Salvador,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4244,national,"194",San Marino,San Marino,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4245,national,"195",Somalia,Somalia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4246,national,"196",Saint Pierre And Miquelon,Saint Pierre And Miquelon,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4247,national,"197",Sao Tome And Principe,Sao Tome And Principe,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4248,national,"198",Suriname,Suriname,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4249,national,"199",Slovakia,Slovakia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4250,national,"200",Slovenia,Slovenia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4251,national,"201",Sweden,Sweden,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4252,national,"202",Swaziland,Swaziland,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4253,national,"203",Seychelles,Seychelles,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4254,national,"204",Syrian Arab Republic,Syrian Arab Republic,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4255,national,"205",Turks And Caicos Islands,Turks And Caicos Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4256,national,"206",Chad,Chad,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4257,national,"207",Togo,Togo,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4258,national,"208",Thailand,Thailand,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4259,national,"209",Tajikistan,Tajikistan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4260,national,"210",Tokelau,Tokelau,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4261,national,"211",Turkmenistan,Turkmenistan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4262,national,"212",East Timor,East Timor,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4263,national,"213",Tonga,Tonga,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4264,national,"214",Trinidad And Tobago,Trinidad And Tobago,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4265,national,"215",Tunisia,Tunisia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4266,national,"216",Turkey,Turkey,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4267,national,"217",Tuvalu,Tuvalu,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4268,national,"218","Taiwan, Province Of China","Taiwan, Province Of China",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4269,national,"219","Tanzania, United Republic Of","Tanzania, United Republic Of",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4270,national,"220",Uganda,Uganda,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4271,national,"221",Ukraine,Ukraine,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4272,national,"222",United States Minor Outlying Islands,United States Minor Outlying Islands,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4273,national,"223",Uruguay,Uruguay,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4274,national,"224",United States,United States,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4275,national,"225",Uzbekistan,Uzbekistan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4276,national,"226",Holy See (Vatican City State),Holy See (Vatican City State),,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4277,national,"227",Saint Vincent And The Grenadines,Saint Vincent And The Grenadines,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4278,national,"228",Venezuela,Venezuela,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4279,national,"229","Virgin Islands, British","Virgin Islands, British",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4280,national,"230","Virgin Islands, U.S","Virgin Islands, U.S",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4281,national,"231",Vietnam,Vietnam,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4282,national,"232",Vanuatu,Vanuatu,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4283,national,"233",Wallis And Futuna,Wallis And Futuna,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4284,national,"234",Samoa,Samoa,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4285,national,"235",Yemen,Yemen,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4286,national,"236",Yugoslavia,Yugoslavia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4287,national,"237",South Africa,South Africa,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4288,national,"238",Zambia,Zambia,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4289,national,"239",Zimbabwe,Zimbabwe,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4290,notisendto,"1",Insured Person,Orang Berinsurans,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4291,notisendto,"2",Employer,Majikan,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4292,notisendto,"3",Others,Lain-lain,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4293,notitype,"1",Query Letter,Surat Kuiri,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4294,notitype,"2",E-mail,Emel,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4295,occupation,"1",MANAGERS,PENGURUS,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4296,occupation,"2",PROFESSIONALS,PROFESIONAL,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4297,occupation,"3",TECHNICIANS AND ASSOCIATE PROFESSIONALS,JURUTEKNIK DAN PROFESIONAL BERSEKUTU,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4298,occupation,"4",CLERICAL SUPPORT WORKERS,PEKERJA SOKONGAN PERKERANIAN,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4299,occupation,"5",SERVICE AND SALES WORKERS,PEKERJA PERKHIDMATAN DAN JUALAN,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4300,occupation,"6","SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS","PEKERJA MAHIR PERTANIAN, PERHUTANAN, PENTERNAKAN DAN PERIKANAN",,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4301,occupation,"7",CRAFT AND RELATED TRADES WORKERS,PEKERJA KEMAHIRAN DAN PEKERJA PERTUKANGAN YANG BERKAITAN,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4302,occupation,"8",PLANT AND MACHINE OPERATORS AND ASSEMBLERS,OPERATOR LOJI DAN MESIN DAN PEMASANG,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4303,occupation,"9",ELEMENTARY OCCUPATIONS,PEKERJAAN ASAS,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4304,occupation,"0",ARMED FORCES OCCUPATIONS,PEKERJAAN ANGKATAN TENTERA,,,2020-11-23 16:32:35,2020-11-23 16:32:35,
4305,od_typecode,A1,Acne,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4306,od_typecode,A10,Anoxic brain injury,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4307,od_typecode,A11,Anthrax,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4308,od_typecode,A12,Anuria,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4309,od_typecode,A13,Aplastic anaemia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4310,od_typecode,A14,Asbestosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4311,od_typecode,A15,Asthma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4312,od_typecode,A16,Avian chlamydiosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4313,od_typecode,A17,Avian Influenza,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4314,od_typecode,A18,Axonal neuropathy,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4315,od_typecode,A2,Acoustic Trauma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4316,od_typecode,A3,Acute Respiratory Distress Syndrome (ARDS),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4317,od_typecode,A4,Acquired Immunodeficiency Syndrome (AIDS),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4318,od_typecode,A5,Agranulocytosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4319,od_typecode,A6,Allergic contact dermatitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4320,od_typecode,A7,Allergic rhinitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4321,od_typecode,A8,Anaemia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4322,od_typecode,A9,Anosmia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4323,od_typecode,B1,Bagassosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4324,od_typecode,B10,Bleeding,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4325,od_typecode,B11,Blepharitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4326,od_typecode,B12,Bone marrow aplasia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4327,od_typecode,B13,Bovine tuberculosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4328,od_typecode,B14,Bronchial asthma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4329,od_typecode,B15,Bronchial cancer / carcinoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4330,od_typecode,B16,Bronchiolitis obliterans,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4331,od_typecode,B17,Bronchitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4332,od_typecode,B18,Bronchospasms,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4333,od_typecode,B19,Brucellosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4334,od_typecode,B2,Baritosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4335,od_typecode,B20,Byssinosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4336,od_typecode,B3,Barotrauma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4337,od_typecode,B4,Beat elbow,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4338,od_typecode,B5,Beat hand,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4339,od_typecode,B6,Beat knee,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4340,od_typecode,B7,Berylliosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4341,od_typecode,B8,Bird fancier's disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4342,od_typecode,B9,Bladder cancer,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4343,od_typecode,C1,Carboxyhaemoglobinaemia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4344,od_typecode,C10,Cerebral abscess,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4345,od_typecode,C11,Cerebral arterial gas embolism,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4346,od_typecode,C12,Cerebral haemorrhage,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4347,od_typecode,C13,Cerebral oedema,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4348,od_typecode,C14,Chilblain,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4349,od_typecode,C15,Chlamydial pneumonia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4350,od_typecode,C16,Chlamydiosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4351,od_typecode,C17,Chloracne,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4352,od_typecode,C18,Chronic beryllium disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4353,od_typecode,C19,Chronic Bronchitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4354,od_typecode,C2,Cardiac ischaemia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4355,od_typecode,C20,Chronic Obstructive Airways Disease (COAD),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4356,od_typecode,C21,Chronic Obstructive Pulmonary Disease (COPD),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4357,od_typecode,C22,Cirrhosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4358,od_typecode,C23,Coal Miner's pneumoconiosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4359,od_typecode,C24,Coffee worker's lung,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4360,od_typecode,C25,Contact urticaria,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4361,od_typecode,C26,Corneal burns / injury,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4362,od_typecode,C27,Corneal dystrophy,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4363,od_typecode,C28,Cutaneous erysipeloid,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4364,od_typecode,C29,Cutaneous larva migrans,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4365,od_typecode,C3,Cardiomyopathy,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4366,od_typecode,C30,Cutaneous spinocellular epithelioma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4367,od_typecode,C4,Carpal Tunnel Syndrome,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4368,od_typecode,C5,Cataract,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4369,od_typecode,C6,Central nervous system depression,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4370,od_typecode,C7,Central nervous system stimulation / excitation,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4371,od_typecode,C8,Central scotoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4372,od_typecode,C9,Cerebellar and cortical degeneration,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4373,od_typecode,D1,Decompression sickness,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4374,od_typecode,D2,De Quervain's tenosynovitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4375,od_typecode,D3,Deep mycoses,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4376,od_typecode,D4,Dermatitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4377,od_typecode,D5,Detergent workers lung,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4378,od_typecode,D6,Disseminated Intravascular Coagulopathy (DIVC),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4379,od_typecode,D7,Dysrhythmia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4380,od_typecode,D8,Dysbarism,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4381,od_typecode,E1,Emphysema,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4382,od_typecode,E10,Eschar,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4383,od_typecode,E11,Extrinsic Allergic Alveolitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4384,od_typecode,E2,Encephalitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4385,od_typecode,E3,Encephalopathy,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4386,od_typecode,E4,Endocarditis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4387,od_typecode,E5,Endotoxic shock,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4388,od_typecode,E6,Epicondylitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4389,od_typecode,E7,Epicondylosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4390,od_typecode,E8,Equine Encephalomyelitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4391,od_typecode,E9,Erysipeloid,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4392,od_typecode,F1,Farmer's lung,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4393,od_typecode,F2,Fertilizer worker's lung,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4394,od_typecode,F3,Fish tank granuloma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4395,od_typecode,F4,Flash keratoconjunctivitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4396,od_typecode,F5,Flax dressers disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4397,od_typecode,F6,Fluorosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4398,od_typecode,F7,Frostbite,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4399,od_typecode,F8,Furrier's lung,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4400,od_typecode,G1,Glanders disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4401,od_typecode,G2,Golfer's Elbow (Medial epicondylitis),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4402,od_typecode,G3,Graphite fibrosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4403,od_typecode,H1,Haemolysis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4404,od_typecode,H10,Hepatic necrosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4405,od_typecode,H11,Hepatitis A infection,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4406,od_typecode,H12,Hepatitis B infection,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4407,od_typecode,H13,Hepatitis C infection,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4408,od_typecode,H14,Hepatitis E infection,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4409,od_typecode,H15,Hepatoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4410,od_typecode,H16,Human Immunodeficiency Virus (HIV) infection,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4411,od_typecode,H17,Hyperkeratosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4412,od_typecode,H18,Hypersensitivity pneumonitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4413,od_typecode,H19,Hypotension,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4414,od_typecode,H2,Haemolytic anaemia (acquired),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4415,od_typecode,H20,Hypothermia,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4416,od_typecode,H3,Hand Arm Vibration Syndrome (HAVS),NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4417,od_typecode,H4,Hearing impairment,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4418,od_typecode,H5,Hearing loss,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4419,od_typecode,H6,Hard metal lung disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4420,od_typecode,H7,"Heat Cramp, heat syncope, heat stroke, heat exhaustion",NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4421,od_typecode,H8,Hemangiosarcoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4422,od_typecode,H9,Hepatic angiosarcoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4423,od_typecode,I1,Interstitial pneumonitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4424,od_typecode,I2,Immersion foot,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4425,od_typecode,I3,Influenza,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4426,od_typecode,I4,Irritant contact dermatitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4427,od_typecode,J1,Japanese Encephalitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4428,od_typecode,J2,Jaw necrosis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4429,od_typecode,K1,Keratitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4430,od_typecode,K2,Keratoconjunctivitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4431,od_typecode,K3,Kidney (renal) failure,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4432,od_typecode,K4,Knee bursitis,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4433,od_typecode,L1,Laryngeal cancer,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4434,od_typecode,L10,Liver failure,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4435,od_typecode,L11,Lung cancer,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4436,od_typecode,L12,Lyme disease,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4437,od_typecode,L13,Lymphoma,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
4438,od_typecode,L2,Laryngeal oedema,NULL,,,2020-11-23 16:32:36,2020-11-23 16:32:36,
