ID,CODE_CATEGORY,REF_CODE,DESC_EN,DESC_BM,ADDBY,UPDATEBY,CREATED_AT,UPDATED_AT,PRIORITY
19228,panel_code,rtw_panel_6_MEDWELL,MEDWELL PHYSIOTHERAPY SDN BHD (KLANG),,,,,,
19229,panel_code,rtw_panel_6_REGEN,REGEN REHABILITATION INTERNATIONAL SDN BHD (PETALING JAYA),,,,,,
19230,panel_code,rtw_panel_6_JOINCARE,JOINCARE REHABILITATION CENTRE (SUBANG JAYA),,,,,,
19231,panel_code,rtw_panel_6_JOINCARE,JOINCARE REHABILITATION CENTRE (KLANG),,,,,,
19232,panel_code,rtw_panel_6_INFINITE,INFINITE REHABILITATION (M) SDN BHD (SUBANG JAYA),,,,,,
19233,panel_code,rtw_panel_6_DAVID,DAVID HEALTH SOLUTIONS (ASIA) SDN BHD (KLANG),,,,,,
19234,panel_code,rtw_panel_6_RAWANG,RAWANG PHYSIOTHERAPY & REHABILITATION (RAWANG),,,,,,
19235,panel_code,rtw_panel_6_COLUMBIA,COLUMBIA ASIA HOSPITAL � PUCHONG (PUCHONG),,,,,,
19236,panel_code,rtw_panel_6_MYPHYSIOWORKS,MYPHYSIOWORKS SDN BHD (BANTING),,,,,,
19237,panel_code,rtw_panel_6_MYPHYSIOWORKS,MYPHYSIOWORKS SDN BHD (KLANG),,,,,,
19238,panel_code,rtw_panel_6_DYNAMIQUE,DYNAMIQUE SPORTS INJURY & REHABILITATION CENTRE (PETALING JAYA),,,,,,
19239,panel_code,rtw_panel_6_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (SHAH ALAM),,,,,,
19240,panel_code,rtw_panel_6_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (SUNGAI WAY),,,,,,
19241,panel_code,rtw_panel_6_DIAMAGNETIC,DIAMAGNETIC PHYSIO CENTRE SDN BHD (RAWANG),,,,,,
19242,panel_code,rtw_panel_6_SMART,SMART INTEGRATED THERAPY (SHAH ALAM),,,,,,
19243,panel_code,rtw_panel_6_SUNWAY,SUNWAY MEDICAL CENTRE SDN BHD (BANDAR SUNWAY),,,,,,
19244,panel_code,rtw_panel_6_COLUMBIA,COLUMBIA ASIA HOSPITAL � KLANG (KLANG),,,,,,
19245,panel_code,rtw_panel_6_DOCUMENTATION,DOCUMENTATION BASED CARE (SHAH ALAM),,,,,,
19246,panel_code,rtw_panel_6_YOUR,YOUR PHYSIO SDN BHD (PJ) (PETALING JAYA),,,,,,
19247,panel_code,rtw_panel_6_WELL,WELL REHABILITATION CENTRE (SERI KEMBANGAN),,,,,,
19248,panel_code,rtw_panel_6_KPJ,KPJ KAJANG SPECIALIST HOSPITAL (KOMPLEKS OSTIA),,,,,,
19249,panel_code,rtw_panel_6_KPJ,KPJ KAJANG SPECIALIST HOSPITAL (BERANANG),,,,,,
19250,panel_code,rtw_panel_6_CHONG,CHONG PHYSIOTHERAPY & REHABILITATION CENTRE (BALAKONG),,,,,,
19251,panel_code,rtw_panel_6_MY,MY PHYSIO & REHAB CENTRE (SEPANG),,,,,,
19252,panel_code,rtw_panel_6_COLUMBIA,COLUMBIA ASIA EXTENDED CARE HOSPITAL SHAH ALAM (SHAH ALAM),,,,,,
19253,panel_code,rtw_panel_6_PHYSIO,PHYSIO PLUS (PETALING JAYA),,,,,,
19254,panel_code,rtw_panel_6_AXIS,AXIS PHYSIOTHERAPY (PETALING JAYA),,,,,,
19255,panel_code,rtw_panel_6_DAMAI,DAMAI PHYSIO AND REHAB (PREVIOUSLY KNOWN AS: TRICARES PHYSIO & REHAB SDN BHD) (KAJANG),,,,,,
19256,panel_code,rtw_panel_6_TAIPAN,TAIPAN PHYSIOTHERAPY & REHABILITATION CENTRE (SUBANG JAYA),,,,,,
19257,panel_code,rtw_panel_6_PHYSIOMOBILEMY,"PHYSIOMOBILEMY SERVICES, PMMY GROUP SDN BHD (SHAH ALAM)",,,,,,
19258,panel_code,rtw_panel_6_MY,MY FLEX HEALTH GROUP SDN BHD (BUKIT JALIL),,,,,,
19259,panel_code,rtw_panel_6_LOVE,LOVE ON WHEELS HEALTHCARE SERVICES SDN BHD (PETALING JAYA),,,,,,
